date,ticker,open,high,low,close,volume,ma20,ma50,ma200,price_to_ma20,price_to_ma50,ma20_to_ma50,rsi14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_pctb,bb_width,vol_ma20,volume_ratio,ret_1d,ret_5d,ret_10d,realized_vol_10d,next_close,target_up
2021-03-31,HDFCBANK,1715.28,1719.33,1691.35,1697.79,10855480,1748.673,1751.974,,-0.029098064646735033,-0.03092739960752844,-0.0018841603813755103,36.34213769443426,-17.774313012432685,-7.679943714307982,-10.094369298124704,1835.9677486453384,1661.3782513546616,0.20855635195922378,0.09984113512971077,7375699.45,1.4717899059729176,-0.010196585980131512,-0.002754804755415674,-0.052482657394953725,0.02158137526017085,1674.37,0.0
2021-04-01,HDFCBANK,1697.79,1725.04,1658.66,1674.37,16850886,1745.0215,1751.792,,-0.04048746677333215,-0.0441958862696028,-0.0038648994857836128,34.19089997493104,-20.139449482190003,-10.171844867884387,-9.967604614305616,1838.4355963722971,1651.607403627703,0.12183705273761763,0.1070635477812704,7827968.0,2.152651364951926,-0.01379440331254167,-0.019034953071722316,-0.07443256569855505,0.021064969345177233,1660.84,0.0
2021-04-02,HDFCBANK,1674.37,1676.28,1659.31,1660.84,6897168,1739.4825,1751.1347999999998,,-0.045210285242881176,-0.051563591792019636,-0.006654142216806935,31.85794848346289,-22.84228347436806,-12.705932589181122,-10.136350885186937,1839.181893415249,1639.783106584751,0.10560191338149207,0.11463109679487894,7914383.85,0.871472515197756,-0.00808065123001489,-0.02531719855866854,-0.060892379546855335,0.020418408173888663,1742.02,1.0
2021-04-05,HDFCBANK,1660.84,1755.92,1646.16,1742.02,8281935,1738.03,1751.7266,,0.0022957026058239016,-0.005541161503170633,-0.007818914207274097,44.02123556957904,-18.223680095312375,-13.809482090407373,-4.414198004905002,1836.6321528536198,1639.4278471463801,0.5202328239522487,0.1134642702986943,8060865.8,1.0274249944714375,0.04887888056646039,0.05942954448701587,-0.0005794507266082549,0.02646193916265381,1779.43,1.0
2021-04-06,HDFCBANK,1742.02,1780.48,1740.92,1779.43,6245365,1737.7655,1752.7690000000002,,0.023975904689096383,0.01521078932820008,-0.008559884388644634,48.57366338455877,-11.413165424026147,-13.330218757131128,1.917053333104981,1835.8674140271467,1639.6635859728533,0.7123531452631532,0.11290581384789453,8199967.9,0.7616328595627795,0.021475069172569805,0.03739914183107129,0.043011635063450626,0.026054084382122967,1758.39,0.0
2021-04-07,HDFCBANK,1779.43,1803.89,1741.51,1758.39,13017303,1736.4454999999998,1753.5064000000002,,0.012637597897544373,0.0027850482895299677,-0.009729590949882128,44.2273048594167,-7.625632101234487,-12.1893014259518,4.5636693247173135,1832.573867788517,1640.3171322114827,0.6141416446822352,0.11071855441304339,8568666.65,1.5191748648548486,-0.011824011059721307,0.03569346032194809,0.03284032705230011,0.02650640321261031,1800.05,1.0
2021-04-08,HDFCBANK,1758.39,1809.91,1750.96,1800.05,7120407,1737.458,1755.533,,0.036025043483065344,0.025358110613699747,-0.010296018360235748,53.584261996816004,-1.2479848300872618,-10.001038106778893,8.753053276691631,1835.907630530435,1639.0083694695652,0.817888445404831,0.11332605511089751,8689495.55,0.8194269689222637,0.02369212745750371,0.0750610677448833,0.05459733077112361,0.027250904869857095,1810.48,1.0
2021-04-09,HDFCBANK,1800.05,1837.15,1774.35,1810.48,7086179,1739.2184999999997,1757.0855999999999,,0.040973287715143414,0.030388047116202133,-0.010168599640222542,57.94220851093894,4.594992203775519,-7.081832044668011,11.67682424844353,1841.6921620898531,1636.7448379101463,0.8477064181502321,0.11783874434391473,8513295.85,0.8323661158797859,0.005794283492125185,0.09009898605524924,0.06250073357668517,0.02712918524223047,1778.9,0.0
2021-04-12,HDFCBANK,1810.48,1813.7,1775.7,1778.9,8141302,1739.17,1757.8318,,0.022844230293760814,0.011985333295256195,-0.010616374103597281,58.68854805238177,6.601256350491212,-4.345214365636167,10.94647071612738,1841.5635382418463,1636.7764617581538,0.6940063830305413,0.11774989016812189,8627978.75,0.9435931909313059,-0.017442888073880947,0.0211708246748028,0.08185854162865658,0.024597335545538945,1730.47,0.0
2021-04-13,HDFCBANK,1778.9,1784.16,1727.33,1730.47,9335278,1736.205,1757.8466,,-0.0033031813639518015,-0.01557394143493529,-0.012311426947038573,53.01557887478722,4.234525908738533,-2.6292663107612273,6.863792219499761,1835.8259444264672,1636.5840555735326,0.4712158922352265,0.11475712191413723,8804306.7,1.0603081330640152,-0.027224689414806935,-0.027514428777754674,0.00885569702905653,0.023516648865162543,1685.86,0.0
2021-04-14,HDFCBANK,1730.47,1752.59,1666.67,1685.86,9250848,1730.9064999999998,1757.3732,,-0.026024802610655096,-0.040693234652719235,-0.01506037533746396,47.9179885786802,-1.2266392625349454,-2.348740901115971,1.1221016385810256,1829.3358238880205,1632.4771761119791,0.27117337486109516,0.11373153187421817,9011725.8,1.0265345623365503,-0.025779123590700892,-0.041247959781391064,-0.007026781875261401,0.024829980824613556,1702.54,1.0
2021-04-15,HDFCBANK,1685.86,1707.79,1682.97,1702.54,8302494,1725.5825,1757.0379999999998,,-0.013353461802029232,-0.031016972882771943,-0.017902572397409666,49.86103605342391,-4.160752838175995,-2.711143288527976,-1.4496095496480188,1817.5271240379172,1633.6378759620827,0.3746935982331198,0.1065664771610946,9234567.0,0.8990669513795286,0.009894060004982608,-0.05417071748006996,0.01682423837025282,0.02454166921639181,1642.9,0.0
2021-04-16,HDFCBANK,1702.54,1723.3,1630.65,1642.9,10109032,1719.301,1755.1773999999998,,-0.044437245136250025,-0.06396926031522499,-0.020440327000564085,49.864885731933306,-11.1697506215055,-4.402864755123481,-6.766885866382019,1815.9374638382333,1622.6645361617666,0.10469890471213374,0.11241366559809288,9578430.6,1.0553954423389569,-0.03503001397911354,-0.09256108877203828,-0.010801762963319694,0.027109432757219054,1656.5,1.0
2021-04-19,HDFCBANK,1642.9,1681.58,1626.59,1656.5,16135896,1714.9744999999998,1753.9392,,-0.034096425340435,-0.0555544912845326,-0.022215536319617146,43.62057738224442,-15.448939760906114,-6.612079756280008,-8.836860004626107,1814.832195900349,1615.1168040996506,0.20721084903484477,0.11645385502857239,10218934.4,1.5790194327893914,0.008278044920567273,-0.06880656585530387,-0.049092432922698936,0.02125869942694772,1623.42,0.0
2021-04-20,HDFCBANK,1656.5,1662.67,1616.03,1623.42,10306594,1710.843,1751.3508,,-0.051099370310425885,-0.07304693040366317,-0.023129460985200634,42.19278170862291,-21.264384929827656,-9.542540790989538,-11.721844138838119,1818.7670485565773,1602.9189514434229,0.09497905624727325,0.1261647603626717,10410349.75,0.9900334040169976,-0.019969815876848762,-0.0618618063300721,-0.08767414284349484,0.019533394446649,1617.13,0.0
2021-04-21,HDFCBANK,1623.42,1635.02,1601.01,1617.13,4384999,1706.5755000000001,1748.0124000000003,,-0.05241227241337987,-0.07487498372437185,-0.023705152206014213,43.76687864796587,-26.080082598585932,-12.850049152508817,-13.230033446077115,1822.3557425605024,1590.7952574394978,0.11372727322945769,0.13568721988626029,10333418.6,0.4243512403533135,-0.003874536472385448,-0.040768509840674705,-0.0803348517678103,0.019565674515054053,1586.43,0.0
2021-04-22,HDFCBANK,1617.13,1631.69,1564.34,1586.43,12911115,1700.554,1744.0996,,-0.06710989477546725,-0.0904017178835429,-0.024967381450004322,42.18923855310395,-32.004859033099365,-16.681011128626928,-15.323847904472437,1828.191436910387,1572.9165630896132,0.05293680771682424,0.1501127713796644,10195106.4,1.266403163776692,-0.018984249874778203,-0.0681981040093037,-0.11867448126440927,0.016211401070652352,1562.74,0.0
2021-04-23,HDFCBANK,1586.43,1590.25,1556.03,1562.74,15923829,1693.4920000000002,1739.5166,,-0.07720851353298397,-0.10162397990338234,-0.026458270073421386,28.598032661636907,-38.171850723580064,-20.979179047617556,-17.192671675962508,1835.186461445079,1551.7975385549214,0.038612876373152874,0.1673399832359158,10378184.0,1.5343560106469494,-0.014932899655200726,-0.048791770649461386,-0.13683664000706997,0.014893334566845898,1587.22,1.0
2021-04-26,HDFCBANK,1562.74,1589.07,1561.96,1587.22,8225755,1690.6380000000001,1735.3614000000002,,-0.061170989886658256,-0.08536631044115661,-0.02577180753242525,26.32356926412257,-40.61571201129482,-24.906485640353008,-15.70922637094181,1838.6623583937967,1542.6136416062036,0.15067235851523814,0.17511064863536313,10261577.95,0.8016072226006918,0.015664793887658846,-0.041823121038333855,-0.10775198156163923,0.017601713405731235,1553.48,0.0
2021-04-27,HDFCBANK,1587.22,1592.55,1541.02,1553.48,9196516,1682.548,1730.3167999999998,,-0.07670984720792506,-0.10219908862931915,-0.02760696769516413,25.5249516256181,-44.759071002965584,-28.877002712875527,-15.882068290090057,1842.135875492504,1522.960124507496,0.095620909164674,0.18969785764507646,9928919.05,0.9262353689951777,-0.021257292624840884,-0.04308188885192987,-0.10227857171751031,0.01709168316962233,1496.62,0.0
2021-04-28,HDFCBANK,1553.48,1560.53,1489.83,1496.62,9927477,1672.4895000000001,1724.3464,,-0.10515432234402677,-0.13206534371516077,-0.030073365769197946,15.027316106129419,-52.03105800780213,-33.50781377186085,-18.523244235941277,1852.131138412645,1492.8478615873553,0.010499064821430313,0.21481945137789485,9882518.9,1.0045492551499193,-0.03660169426062787,-0.07452091050193876,-0.11225131386947906,0.018448485691007085,1419.0,0.0
2021-04-29,HDFCBANK,1496.62,1498.31,1417.33,1419.0,8086540,1659.721,1716.7936,,-0.1450370273076017,-0.17345917412553258,-0.03324371665877601,10.930139720558884,-63.32744602574735,-39.471740222638154,-23.855705803109196,1872.1161184789441,1447.3258815210559,-0.06668204458725345,0.2559407496548446,9444301.6,0.8562348326529513,-0.051863532493217956,-0.10553885138329455,-0.1665394058289379,0.020631227099927003,1402.76,0.0
2021-04-30,HDFCBANK,1419.0,1420.13,1402.11,1402.76,10307973,1646.8169999999998,1709.1996000000001,,-0.148199223107364,-0.1792883639804269,-0.03649813632064991,11.275377836346422,-72.75171075746243,-46.12773432960301,-26.623976427859425,1888.294011751038,1405.3399882489616,-0.005342099088963351,0.2932651433049795,9614841.85,1.0720897088910517,-0.01144467935165605,-0.1023714757413261,-0.14616836082536988,0.019780495652971325,1402.2,0.0
2021-05-03,HDFCBANK,1402.76,1432.97,1387.99,1402.2,7129799,1629.826,1701.4373999999998,,-0.1396627615463245,-0.17587329395721507,-0.042088765651912774,12.508280225678973,-79.350986991627,-52.77238486200781,-26.578602129619185,1890.1811958706467,1369.4708041293534,0.06285489283437933,0.31948833295167295,9557235.05,0.7460106362038255,-0.0003992129801249078,-0.11656859162560951,-0.15351645034711736,0.01878695019469567,1411.95,1.0
2021-05-04,HDFCBANK,1402.2,1423.96,1388.34,1411.95,10566742,1611.452,1694.1401999999998,,-0.12380263265675917,-0.16656838672501828,-0.04880835718318932,16.010225101134196,-82.83929757974306,-58.785767405554864,-24.053530174188197,1879.1181117767524,1343.7858882232476,0.1273304852158589,0.332204883268943,9773303.9,1.081184224712382,0.00695335900727434,-0.09110513170430257,-0.13026203939830727,0.02009665963971298,1432.28,1.0
2021-05-05,HDFCBANK,1411.95,1433.22,1410.23,1432.28,6310476,1595.1465,1687.0810000000001,,-0.10210128035261967,-0.15103068554503318,-0.05449323417192187,16.764228442126992,-83.00650048975149,-63.62991402239419,-19.3765864673573,1864.8476575234235,1325.4453424765766,0.19806117723863464,0.3381522105003189,9437962.55,0.6686269379189261,0.014398526860016192,-0.042990204594352543,-0.1143074459072555,0.02184167309149924,1429.92,0.0
2021-05-06,HDFCBANK,1432.28,1433.95,1428.76,1429.92,9854938,1576.6399999999999,1679.7779999999998,,-0.09305865638319455,-0.14874465554376815,-0.06139978020905135,19.513312338963615,-82.37981900340765,-67.37989501859688,-14.999923984810763,1837.8007427579719,1315.4792572420279,0.21910020156442303,0.3312877292951746,9574689.1,1.0292697650099156,-0.0016477225123578965,0.007695560253699885,-0.09865547171952116,0.021900143950508644,1425.1,0.0
2021-05-07,HDFCBANK,1429.92,1432.73,1421.18,1425.1,9953595,1557.3709999999999,1672.6294,,-0.08493223515783965,-0.14798819152646736,-0.06890851015771948,16.022553741336765,-81.33452930324188,-70.17082187552589,-11.163707427715991,1802.247240785123,1312.4947592148767,0.2299227569487506,0.3144738675436016,9718059.9,1.0242368438169434,-0.0033708179478573186,0.01592574638569677,-0.0880760715154153,0.021922603700681723,1455.67,1.0
2021-05-10,HDFCBANK,1425.1,1456.52,1423.77,1455.67,6970308,1541.2095,1666.3636,,-0.05550153953761627,-0.12643915169534414,-0.07510611729636918,25.185645395106675,-77.150048434984,-71.56666718741751,-5.583381247566493,1766.399425499159,1316.019574500841,0.31007254252073696,0.2922249382697927,9659510.2,0.7216005631424253,0.02145112623675538,0.03813293396091866,-0.0828807600710676,0.022707013651335983,1441.8,0.0
2021-05-11,HDFCBANK,1455.67,1459.79,1435.89,1441.8,8490746,1526.776,1659.79,,-0.05565714944431932,-0.13133589188993788,-0.0801390537357135,24.63323591539107,-74.09884492355695,-72.0731027346454,-2.0257421889115506,1737.4246625839864,1316.1273374160137,0.2982992178596912,0.27593918503301906,9617283.6,0.8828632234574012,-0.009528258465174244,0.021140975246998872,-0.07189020779153898,0.022266493670654725,1437.59,0.0
2021-05-12,HDFCBANK,1441.8,1444.84,1434.92,1437.59,4665386,1514.3625,1653.6304,,-0.05069625007222511,-0.13064612261603326,-0.08421948459583228,26.678157317455344,-71.19971003655792,-71.89842419502791,0.698714158469997,1714.5390559515715,1314.1859440484284,0.30823803358228047,0.26437072491107194,9388010.5,0.4969515106528694,-0.0029199611596615327,0.0037073756528052115,-0.03944220977936952,0.01972854741683923,1445.51,1.0
2021-05-13,HDFCBANK,1437.59,1446.2,1436.69,1445.51,5602960,1501.511,1647.5925999999997,,-0.03729643006278338,-0.12265325785027181,-0.08866366600578313,30.676161276497567,-67.48512048080033,-71.0157634521824,3.530642971382065,1682.9452151797611,1320.0767848202388,0.34567133617957513,0.2416688458223232,9253033.8,0.6055268057056054,0.005509220292294836,0.010902707843795323,0.018682170542635657,0.010298837260364653,1462.43,1.0
2021-05-14,HDFCBANK,1445.51,1465.84,1443.03,1462.43,6557295,1492.4875,1641.4088000000002,,-0.020139197145704668,-0.1090397468321116,-0.09072773339584883,28.904216113872295,-62.456024726508076,-69.30381570704753,6.8477909805394575,1661.8642415680551,1323.1107584319448,0.4112702850411051,0.22697240890534118,9075446.95,0.7225313569818179,0.011705211309503305,0.02619465300680668,0.04253756879295101,0.009539724448803166,1490.21,1.0
2021-05-17,HDFCBANK,1462.43,1492.26,1461.56,1490.21,4088902,1484.1730000000002,1635.7915999999998,,0.004067585113056049,-0.08899764493227602,-0.09268821285058537,39.08422759739141,-55.58803204463811,-66.56065897456565,10.972626929927543,1634.9553467400024,1333.390653259998,0.5200189217455594,0.20318702299530056,8473097.25,0.48257465710074315,0.01899578099464594,0.023727905363166046,0.06276565397232914,0.01042760931734195,1479.96,0.0
2021-05-18,HDFCBANK,1490.21,1494.09,1477.74,1479.96,5986414,1477.0,1629.6964,,0.0020040622884225368,-0.09187993542846384,-0.09369622464650473,46.574835526315816,-50.39130806830531,-63.32678879331359,12.935480725008283,1612.7953066393106,1341.2046933606894,0.5108987566406186,0.18387990066257365,8257088.25,0.7250030299724604,-0.006878225216580214,0.02646691635455678,0.04816742802507168,0.011198719445194686,1480.56,1.0
2021-05-19,HDFCBANK,1479.96,1482.58,1476.68,1480.56,4141852,1470.1715,1623.6118,,0.007066182414772637,-0.088107144823658,-0.09450553389671101,68.52208448670112,-45.697677510570884,-59.80096653676505,14.103289026194169,1588.9684728969341,1351.3745271030657,0.5437237572080766,0.16160968009097473,8244930.9,0.5023513295908884,0.00040541636260438274,0.029890302520189982,0.033708492752813735,0.010726415193845632,1495.98,1.0
2021-05-20,HDFCBANK,1480.56,1497.44,1478.64,1495.98,7865323,1465.649,1617.9353999999998,,0.020694586493764877,-0.07537717513319742,-0.09412390630676604,78.18698597000478,-40.269474908236816,-55.89466821105941,15.625193302822595,1572.0508236685878,1359.247176331412,0.6425304518016193,0.14519414084625706,7992641.3,0.9840705600037375,0.010414978116388474,0.034915012694481495,0.04619838872104731,0.010777314797795983,1477.14,0.0
2021-05-21,HDFCBANK,1495.98,1497.78,1476.3,1477.14,5632064,1461.3690000000001,1611.9728,,0.010791935507048489,-0.08364458755135318,-0.09342825139481248,70.40405140492265,-37.06060420944823,-52.127855410737176,15.067251201288947,1557.7404482504858,1364.9975517495145,0.5818240271693773,0.13189201119017252,7478053.05,0.7531457669988046,-0.012593751253358931,0.010058601095437103,0.03651673566767255,0.011872198892966325,1499.21,1.0
2021-05-24,HDFCBANK,1477.14,1499.76,1476.57,1499.21,4101949,1456.9685,1606.3596,,0.02899273388546164,-0.06670337077700406,-0.09299978659821873,72.26474790773624,-32.36361885615861,-48.17500809982147,15.811389243662859,1535.5367341796386,1378.4002658203613,0.7688204745916712,0.10785165798661905,7271862.75,0.5640850413465243,0.014941034702194766,0.006039417263338676,0.029910625347777886,0.010929020093013428,1516.52,1.0
2021-05-25,HDFCBANK,1499.21,1525.25,1495.11,1516.52,4087770,1455.1205,1600.8946000000003,,0.04219547453286521,-0.05270465650892964,-0.09105789975180145,71.83062091842021,-26.93397370636012,-43.9268012211292,16.992827514769083,1525.4358867940814,1384.8051132059186,0.9366007413129107,0.09664544866776519,7016425.45,0.5826000759403779,0.011546080935959546,0.024703370361361054,0.05182410875294763,0.01025475470241062,1577.56,1.0
2021-05-26,HDFCBANK,1516.52,1578.62,1514.8,1577.56,6142954,1459.1675,1596.6092,,0.0811370181970199,-0.011931034845596655,-0.08608349494666578,79.33789046975592,-17.50375059804105,-38.642191096511574,21.138440498470523,1546.7392608593163,1371.5957391406837,1.1759741887010642,0.1200297578712743,6827199.3,0.8997765745611088,0.04025004615830974,0.06551575079699568,0.0973643389283454,0.014644661265403544,1625.11,1.0
2021-05-27,HDFCBANK,1577.56,1630.88,1568.88,1625.11,7079846,1469.473,1592.931,,0.10591348054710759,0.020201126100251487,-0.07750367090602173,83.97485986071003,-6.122763825448601,-32.13830564229898,26.01554181685038,1582.0750302892643,1356.8709697107356,1.1910932227428879,0.15325498364279486,6776864.6,1.0447081973572263,0.03014148431755359,0.0863179989037286,0.12424680562569601,0.015927383431470626,1645.0,1.0
2021-05-28,HDFCBANK,1625.11,1648.05,1621.59,1645.0,9022993,1481.5849999999998,1590.4604000000002,,0.1102974179679197,0.034291705722443444,-0.06845527244815419,83.37152324884546,4.450405455932469,-24.820563422652693,29.270968878585162,1614.2907483385948,1348.8792516614049,1.1157043008530854,0.1791402428326353,6712615.6,1.3441843742698452,0.012239171502236745,0.11363851767604949,0.1248401632898668,0.01592757969018173,1640.94,0.0
2021-05-31,HDFCBANK,1645.0,1657.02,1631.22,1640.94,4304259,1493.5220000000002,1588.4186000000002,,0.09870494040261879,0.03306521341414648,-0.05974281590507691,86.35799313517859,12.359636027317265,-17.3845235326587,29.744159559975966,1638.5400190038147,1348.5039809961856,1.0082747682414632,0.19419602657853652,6571338.6,0.6550049026540803,-0.0024680851063829667,0.09453645586675652,0.10114681823367166,0.016313578163798362,1634.42,0.0
2021-06-01,HDFCBANK,1640.94,1642.49,1631.77,1634.42,3467124,1504.6455,1586.986,,0.08624921950054021,0.029889362603072733,-0.051884830742048194,85.63565919542316,17.89536213279166,-10.32854639956863,28.22390853236029,1657.2489992321473,1352.0420007678529,0.9252015866378701,0.20284312714476227,6216357.7,0.5577420359835471,-0.003973332358282455,0.07774378181626362,0.1043676856131246,0.016006575783064986,1619.33,0.0
2021-06-02,HDFCBANK,1634.42,1641.07,1616.73,1619.33,9497953,1513.998,1585.323,,0.06957208662098613,0.021451149071829434,-0.04499083152139982,80.673395920096,20.824773045823804,-4.097882510490144,24.92265555631395,1670.7972794827738,1357.1987205172263,0.8358816454624457,0.20713274321732753,6375731.55,1.4897040324729482,-0.009232632982954292,0.026477598316387407,0.09372804884638253,0.016918707157005202,1644.76,1.0
2021-06-03,HDFCBANK,1619.33,1649.52,1616.18,1644.76,9459174,1524.74,1584.0810000000001,,0.07871505961672143,0.038305490691448174,-0.03746083691427404,81.2369367825938,24.91118019368878,1.7039300303456413,23.207250163343137,1686.6401290594756,1362.8398709405244,0.8706606063170877,0.2123642444737799,6355943.35,1.4882407660225607,0.015704025739040173,0.012091489191500937,0.09945320124600587,0.01704565809690651,1649.83,1.0
2021-06-04,HDFCBANK,1644.76,1654.21,1636.45,1649.83,7749469,1535.9765000000002,1582.9979999999998,,0.07412450646217539,0.04221862567103685,-0.02970408048525619,79.65371182284312,28.233337586532116,7.009811541582937,21.22352604494918,1699.940260986516,1372.0127390134844,0.8471910479333384,0.21349774685552259,6245737.05,1.2407613285608943,0.003082516598166274,0.0029361702127659317,0.11690834991943877,0.01541497661495631,1654.8,1.0
2021-06-07,HDFCBANK,1649.83,1657.54,1644.96,1654.8,3179656,1545.933,1583.208,,0.07042155125739602,0.04521957948671296,-0.0235439689541741,83.13120594254528,30.910887252303837,11.790026683727117,19.12086056857672,1713.5081509150796,1378.3578490849204,0.8248303802965674,0.21679484287492354,6056204.45,0.525024547346647,0.00301243158386022,0.008446378295367207,0.10378132483107771,0.015556187654882366,1638.22,0.0
2021-06-08,HDFCBANK,1654.8,1656.51,1635.73,1638.22,7502642,1555.7540000000001,1581.6668000000002,,0.0530070949520296,0.03575544482567361,-0.01638322306569251,78.16966838193255,31.333800668480535,15.698781480677802,15.635019187802733,1720.634158124497,1390.8738418755033,0.750078605388442,0.21196173447022704,6006799.25,1.2490249278765226,-0.01001933768431229,0.0023249837862973077,0.08024951863476915,0.016770121715339988,1652.9,1.0
